island_count;epoch_size;fitness_sharing;sigma;population_size;parent_count;arity;recombination_p;k;evaluationName;seed;MBF;stdBF;meanConv;stdConv
1;0;false;0;30;24;24;0.5;3;SchaffersEvaluation;5127;1.0554335299695268e-07;1.9625988679835954e-07;30.0;0.0
1;0;false;0;30;24;24;0.5;3;KatsuuraEvaluation;23670;1.5652375348003808e-08;4.367533230143406e-08;30.0;0.0
1;0;false;0;30;24;24;0.5;4;SchaffersEvaluation;5907;5.379451070343474e-06;8.36152649041702e-06;30.0;0.0
1;0;false;0;30;24;24;0.5;4;KatsuuraEvaluation;21164;2.1810367585904873e-09;6.449007738825104e-09;30.0;0.0
1;0;false;0;30;24;24;0.5;6;SchaffersEvaluation;550;3.150794306309614e-07;6.658815782602531e-07;30.0;0.0
1;0;false;0;30;24;24;0.5;6;KatsuuraEvaluation;5335;1.1113337521237484e-06;3.212483464211829e-06;30.0;0.0
1;0;false;0;30;24;24;0.5;12;SchaffersEvaluation;5240;6.9566068795546e-05;0.00020392896698054704;30.0;0.0
1;0;false;0;30;24;24;0.5;12;KatsuuraEvaluation;22927;7.737068179263775e-09;2.3210683118589993e-08;30.0;0.0
1;0;false;0;30;24;24;0.5;24;SchaffersEvaluation;5553;2.0923131958987057e-06;6.25412063756001e-06;30.0;0.0
1;0;false;0;30;24;24;0.5;24;KatsuuraEvaluation;5787;4.415816134272513e-09;1.2986090006704812e-08;30.0;0.0
1;0;false;0;50;2;2;0.5;2;SchaffersEvaluation;24969;0.007019049931593281;0.008404309297387886;20005.0;15342.75806365987
1;0;false;0;50;2;2;0.5;2;KatsuuraEvaluation;26931;1.2896445619173197e-05;2.784753840400287e-05;7310.0;6439.285674669202
1;0;false;0;50;2;2;0.5;3;SchaffersEvaluation;11463;0.03369491456632852;0.04142918133196573;31400.0;23741.103596926576
1;0;false;0;50;2;2;0.5;3;KatsuuraEvaluation;25525;0.005937439120749013;0.017633641079406372;8800.0;4400.0
1;0;false;0;50;2;2;0.5;4;SchaffersEvaluation;2555;0.017756964581545038;0.018678547851344058;7000.0;5039.8412673416615
1;0;false;0;50;2;2;0.5;4;KatsuuraEvaluation;20698;0.0005055086924689316;0.0015091174440892265;5920.0;6217.282364506215
1;0;false;0;50;2;2;0.5;6;SchaffersEvaluation;29088;0.004092606046405359;0.007179159672761567;13210.0;10004.818838939564
1;0;false;0;50;2;2;0.5;6;KatsuuraEvaluation;23199;3.552787321053618e-05;6.757845270609975e-05;6530.0;10966.339407477775
1;0;false;0;50;2;2;0.5;12;SchaffersEvaluation;19915;0.001068860173906048;0.0009241850448412806;19510.0;25558.95929023715
1;0;false;0;50;2;2;0.5;12;KatsuuraEvaluation;18736;0.000449629958886655;0.001069207815825171;12110.0;13116.722151513311
1;0;false;0;50;2;2;0.5;24;SchaffersEvaluation;32684;0.004450785411882845;0.01211180190208906;11515.0;16164.947417173988
1;0;false;0;50;2;2;0.5;24;KatsuuraEvaluation;4894;3.259616347720929e-05;6.800155105195507e-05;24600.0;22477.54434986171
1;0;false;0;50;3;3;0.5;2;SchaffersEvaluation;30880;0.12012781668804244;0.1814437402072672;31205.0;38121.49295345081
1;0;false;0;50;3;3;0.5;2;KatsuuraEvaluation;26817;0.0012242831130372628;0.003117544092167642;4820.0;4119.296056366913
1;0;false;0;50;3;3;0.5;3;SchaffersEvaluation;31615;0.03757414980353812;0.044408316373807155;22700.0;22667.37743983631
1;0;false;0;50;3;3;0.5;3;KatsuuraEvaluation;20528;0.0036637287451042667;0.010772646476905604;8315.0;5996.792892871989
1;0;false;0;50;3;3;0.5;4;SchaffersEvaluation;13080;0.01469878966804682;0.020305883219432375;25700.0;12759.702190882042
1;0;false;0;50;3;3;0.5;4;KatsuuraEvaluation;31537;0.0005038526958141941;0.0014901679217797033;7415.0;6619.556254009781
1;0;false;0;50;3;3;0.5;6;SchaffersEvaluation;5268;0.012731801321846578;0.018888829119655205;33305.0;32262.62892264051
1;0;false;0;50;3;3;0.5;6;KatsuuraEvaluation;30358;6.569750709352634e-05;0.00019527587069084396;9110.0;6550.450366196205
1;0;false;0;50;3;3;0.5;12;SchaffersEvaluation;5933;0.0012984217995291065;0.001846993422942178;15320.0;27158.76654047455
1;0;false;0;50;3;3;0.5;12;KatsuuraEvaluation;10733;2.4212320638246153e-05;5.9736151631341894e-05;10715.0;11379.346422356602
1;0;false;0;50;3;3;0.5;24;SchaffersEvaluation;30259;0.01708106748293416;0.03834713919112827;23915.0;23785.994303371048
1;0;false;0;50;3;3;0.5;24;KatsuuraEvaluation;11935;9.273828617956182e-06;1.3250676508999541e-05;29510.0;27148.85632950309
1;0;false;0;50;4;2;0.5;2;SchaffersEvaluation;23322;5.550919826972275e-05;0.00016073061617021092;50.0;0.0
1;0;false;0;50;4;2;0.5;2;KatsuuraEvaluation;8055;8.99027678739698e-07;2.6813409714783853e-06;50.0;0.0
1;0;false;0;50;4;2;0.5;3;SchaffersEvaluation;19482;2.6702790199217327e-06;7.2430704771688845e-06;50.0;0.0
1;0;false;0;50;4;2;0.5;3;KatsuuraEvaluation;17293;4.0797465825337357e-10;1.0047783892349264e-09;50.0;0.0
1;0;false;0;50;4;2;0.5;4;SchaffersEvaluation;15731;9.866478996078116e-05;0.0002585673880853666;50.0;0.0
1;0;false;0;50;4;2;0.5;4;KatsuuraEvaluation;19969;1.5968108460006944e-06;4.788392054087871e-06;50.0;0.0
1;0;false;0;50;4;2;0.5;6;SchaffersEvaluation;5561;1.1810539276016784e-05;1.891697934949668e-05;50.0;0.0
1;0;false;0;50;4;2;0.5;6;KatsuuraEvaluation;13276;4.1386601328503985e-05;0.00012415978357916584;50.0;0.0
1;0;false;0;50;4;2;0.5;12;SchaffersEvaluation;6206;4.793782596586771e-07;1.050968353842294e-06;50.0;0.0
1;0;false;0;50;4;2;0.5;12;KatsuuraEvaluation;618;2.045240867183202e-08;5.446862357050095e-08;50.0;0.0
1;0;false;0;50;4;2;0.5;24;SchaffersEvaluation;8612;1.0005792518530352e-06;1.0914259801212325e-06;50.0;0.0
1;0;false;0;50;4;2;0.5;24;KatsuuraEvaluation;9046;1.2831483321479985e-09;1.941816797514661e-09;50.0;0.0
1;0;false;0;50;4;4;0.5;2;SchaffersEvaluation;24237;7.629212489169357e-07;1.4799011028809975e-06;50.0;0.0
1;0;false;0;50;4;4;0.5;2;KatsuuraEvaluation;13251;3.5989534786639085e-08;6.239341133863486e-08;50.0;0.0
1;0;false;0;50;4;4;0.5;3;SchaffersEvaluation;24433;7.140388422124459e-07;1.5685012784905374e-06;50.0;0.0
1;0;false;0;50;4;4;0.5;3;KatsuuraEvaluation;3876;2.8512432792146467e-07;8.540991061179013e-07;50.0;0.0
1;0;false;0;50;4;4;0.5;4;SchaffersEvaluation;16829;4.177027686800454e-05;0.00012386335260055316;50.0;0.0
1;0;false;0;50;4;4;0.5;4;KatsuuraEvaluation;1788;5.831177449807987e-08;1.1928463687860028e-07;50.0;0.0
1;0;false;0;50;4;4;0.5;6;SchaffersEvaluation;31154;1.7000681400484654e-06;3.583856192623459e-06;50.0;0.0
1;0;false;0;50;4;4;0.5;6;KatsuuraEvaluation;9810;1.0049146286931417e-05;2.1832456219601414e-05;50.0;0.0
1;0;false;0;50;4;4;0.5;12;SchaffersEvaluation;5314;8.296200128120473e-05;0.0002457136531170477;50.0;0.0
1;0;false;0;50;4;4;0.5;12;KatsuuraEvaluation;29094;7.538459232502251e-10;2.1943277617275354e-09;50.0;0.0
1;0;false;0;50;4;4;0.5;24;SchaffersEvaluation;17114;2.9969316997106804e-05;5.82260304445935e-05;50.0;0.0
1;0;false;0;50;4;4;0.5;24;KatsuuraEvaluation;30428;1.2272738291936027e-05;2.613348664762367e-05;50.0;0.0
1;0;false;0;50;6;2;0.5;2;SchaffersEvaluation;8487;0.30342167804700104;0.438855754866843;7700.0;3900.0
1;0;false;0;50;6;2;0.5;2;KatsuuraEvaluation;32231;0.005572478559637437;0.009161613381313256;5105.0;2058.937832961452
1;0;false;0;50;6;2;0.5;3;SchaffersEvaluation;7664;0.5798360882434352;0.5579799288384005;13400.0;16032.467059064866
1;0;false;0;50;6;2;0.5;3;KatsuuraEvaluation;2956;0.11424879110652224;0.3122823579467227;7010.0;4130.423707078972
1;0;false;0;50;6;2;0.5;4;SchaffersEvaluation;26441;0.5281988671534938;0.5005939246221957;10700.0;9338.629449764028
1;0;false;0;50;6;2;0.5;4;KatsuuraEvaluation;32673;0.03239455168843566;0.0863243617996632;5405.0;2605.038387433091
1;0;false;0;50;6;2;0.5;6;SchaffersEvaluation;2431;0.47709773497467667;0.7306130646728345;10100.0;9954.396013822236
1;0;false;0;50;6;2;0.5;6;KatsuuraEvaluation;32060;0.0029270377399688947;0.00659831343177425;8600.0;6545.227268781428
1;0;false;0;50;6;2;0.5;12;SchaffersEvaluation;5318;0.1386394720411388;0.20868226717246985;19805.0;17600.063210113763
1;0;false;0;50;6;2;0.5;12;KatsuuraEvaluation;25760;0.0026409287933693484;0.005349230434145274;5000.0;1897.3665961010277
1;0;false;0;50;6;2;0.5;24;SchaffersEvaluation;19428;0.2530167052517982;0.34575798937729135;23600.0;30529.330159700523
1;0;false;0;50;6;2;0.5;24;KatsuuraEvaluation;32619;0.012271414333934734;0.028854583773526142;6500.0;2012.4611797498108
1;0;false;0;50;6;3;0.5;2;SchaffersEvaluation;14705;0.46963303302015086;0.5515662183520496;11300.0;16180.543872194161
1;0;false;0;50;6;3;0.5;2;KatsuuraEvaluation;15370;0.010652511981145434;0.031213392946490868;7100.0;2343.074902771996
1;0;false;0;50;6;3;0.5;3;SchaffersEvaluation;26452;0.6172380152745613;0.7119758386363575;9500.0;8616.843969807043
1;0;false;0;50;6;3;0.5;3;KatsuuraEvaluation;26364;0.014370790247310394;0.0326382413363821;3815.0;2940.4974069024443
1;0;false;0;50;6;3;0.5;4;SchaffersEvaluation;26310;0.45011339589500443;0.5254262634429123;17600.0;13734.627770711517
1;0;false;0;50;6;3;0.5;4;KatsuuraEvaluation;31499;0.03384266458069056;0.08765054321821167;4310.0;2669.157170344227
1;0;false;0;50;6;3;0.5;6;SchaffersEvaluation;10410;0.5632758949888323;0.6848472235997252;13205.0;12034.459896480606
1;0;false;0;50;6;3;0.5;6;KatsuuraEvaluation;14735;0.022590648696085073;0.04576090290864285;5300.0;2491.9871588754227
1;0;false;0;50;6;3;0.5;12;SchaffersEvaluation;1059;0.1512492085370174;0.32410066909860996;26705.0;27286.31937436781
1;0;false;0;50;6;3;0.5;12;KatsuuraEvaluation;4798;0.0005830013030959223;0.0012305861001444926;6410.0;4160.8172274205945
1;0;false;0;50;6;3;0.5;24;SchaffersEvaluation;14808;0.12110051598801883;0.13085286424644257;27605.0;21880.681547886026
1;0;false;0;50;6;3;0.5;24;KatsuuraEvaluation;12820;0.0001320957383373214;0.00032573403238850946;9905.0;6840.411171852172
1;0;false;0;50;6;6;0.5;2;SchaffersEvaluation;21813;0.1774158638759385;0.175455807173027;23000.0;26698.314553544387
1;0;false;0;50;6;6;0.5;2;KatsuuraEvaluation;9090;1.0187223759111013e-06;3.021272565591121e-06;5510.0;3023.309444962589
1;0;false;0;50;6;6;0.5;3;SchaffersEvaluation;14299;0.06684693363439104;0.1437209384626215;21500.0;15717.824276915682
1;0;false;0;50;6;6;0.5;3;KatsuuraEvaluation;10272;0.00014383762410466138;0.0002857188264840175;4310.0;2669.157170344227
1;0;false;0;50;6;6;0.5;4;SchaffersEvaluation;29601;0.088183111813055;0.1278757304497386;13505.0;17858.197697416166
1;0;false;0;50;6;6;0.5;4;KatsuuraEvaluation;31654;0.0008334432561198946;0.002259429886512409;5120.0;5990.542546380921
1;0;false;0;50;6;6;0.5;6;SchaffersEvaluation;4327;0.01734340235688766;0.020875747985289485;24605.0;20272.992502341633
1;0;false;0;50;6;6;0.5;6;KatsuuraEvaluation;23150;4.182571727766707e-05;7.801172374819966e-05;14015.0;11652.49007723242
1;0;false;0;50;6;6;0.5;12;SchaffersEvaluation;24525;0.022313070867897012;0.06237624275620352;36500.0;26333.438818354127
1;0;false;0;50;6;6;0.5;12;KatsuuraEvaluation;10114;5.059305643210178e-05;0.00013263727297734622;22415.0;21344.05127898638
1;0;false;0;50;6;6;0.5;24;SchaffersEvaluation;20447;0.02240011225550887;0.0375154324014662;52505.0;31050.365939872594
1;0;false;0;50;6;6;0.5;24;KatsuuraEvaluation;22216;0.0007829449413540909;0.0018090656663409018;34310.0;26629.389778964145
1;0;false;0;50;12;2;0.5;2;SchaffersEvaluation;9920;1.5515641469122018e-06;3.5507920352402884e-06;50.0;0.0
1;0;false;0;50;12;2;0.5;2;KatsuuraEvaluation;6564;4.682029269040729e-08;1.3705237699235047e-07;50.0;0.0
1;0;false;0;50;12;2;0.5;3;SchaffersEvaluation;7779;2.196319153733859e-05;3.82274766952186e-05;50.0;0.0
1;0;false;0;50;12;2;0.5;3;KatsuuraEvaluation;8871;2.5299217018439365e-08;3.7764349957008795e-08;50.0;0.0
1;0;false;0;50;12;2;0.5;4;SchaffersEvaluation;30499;1.565867777052528e-05;3.944138797107629e-05;50.0;0.0
1;0;false;0;50;12;2;0.5;4;KatsuuraEvaluation;12645;1.1346401864429492e-07;2.311921936884315e-07;50.0;0.0
1;0;false;0;50;12;2;0.5;6;SchaffersEvaluation;21823;1.864431528010159e-05;4.0184113738210805e-05;50.0;0.0
1;0;false;0;50;12;2;0.5;6;KatsuuraEvaluation;7827;1.8138433716201463e-10;4.5005300687172734e-10;50.0;0.0
1;0;false;0;50;12;2;0.5;12;SchaffersEvaluation;31047;8.376799805826957e-05;0.00015209283233921827;50.0;0.0
1;0;false;0;50;12;2;0.5;12;KatsuuraEvaluation;18764;2.9095300039214523e-09;6.670336744883497e-09;50.0;0.0
1;0;false;0;50;12;2;0.5;24;SchaffersEvaluation;23203;3.55555680184568e-06;8.056226972787562e-06;50.0;0.0
1;0;false;0;50;12;2;0.5;24;KatsuuraEvaluation;31480;1.8496120525511493e-07;3.701108245777588e-07;50.0;0.0
1;0;false;0;50;12;3;0.5;2;SchaffersEvaluation;29664;7.6140901251214266e-06;2.1438153087754594e-05;50.0;0.0
1;0;false;0;50;12;3;0.5;2;KatsuuraEvaluation;5840;1.1452786818037143e-07;3.2718544309658573e-07;50.0;0.0
1;0;false;0;50;12;3;0.5;3;SchaffersEvaluation;9418;1.3002116611329392e-06;2.3699158009437744e-06;50.0;0.0
1;0;false;0;50;12;3;0.5;3;KatsuuraEvaluation;23328;5.887449829196355e-07;1.5747694514436583e-06;50.0;0.0
1;0;false;0;50;12;3;0.5;4;SchaffersEvaluation;17751;1.468454116479619e-06;4.085491203036624e-06;50.0;0.0
1;0;false;0;50;12;3;0.5;4;KatsuuraEvaluation;21366;1.2717140507159591e-09;3.4793932543869103e-09;50.0;0.0
1;0;false;0;50;12;3;0.5;6;SchaffersEvaluation;24576;3.884720139817879e-06;7.588338734114589e-06;50.0;0.0
1;0;false;0;50;12;3;0.5;6;KatsuuraEvaluation;6137;5.95228081457248e-09;1.731912946921953e-08;50.0;0.0
1;0;false;0;50;12;3;0.5;12;SchaffersEvaluation;7733;0.0012439540386232032;0.0036071282949277856;50.0;0.0
1;0;false;0;50;12;3;0.5;12;KatsuuraEvaluation;16291;4.4349493395179616e-10;1.2999193130366708e-09;50.0;0.0
1;0;false;0;50;12;3;0.5;24;SchaffersEvaluation;281;9.802088283952478e-05;0.0002783479321124483;50.0;0.0
1;0;false;0;50;12;3;0.5;24;KatsuuraEvaluation;12722;6.775912099923265e-07;1.365169715569627e-06;50.0;0.0
1;0;false;0;50;12;4;0.5;2;SchaffersEvaluation;29190;2.1304521802309502e-05;4.283890835390506e-05;50.0;0.0
1;0;false;0;50;12;4;0.5;2;KatsuuraEvaluation;25710;2.397009813620686e-06;6.5823162357236365e-06;50.0;0.0
1;0;false;0;50;12;4;0.5;3;SchaffersEvaluation;23762;1.5677959514885544e-05;4.408511045633974e-05;50.0;0.0
1;0;false;0;50;12;4;0.5;3;KatsuuraEvaluation;30050;1.8017645086120813e-08;3.237952222119391e-08;50.0;0.0
1;0;false;0;50;12;4;0.5;4;SchaffersEvaluation;19434;2.3473634160503328e-08;4.9780697016794e-08;50.0;0.0
1;0;false;0;50;12;4;0.5;4;KatsuuraEvaluation;6246;4.5139934203928726e-08;1.213886718964645e-07;50.0;0.0
1;0;false;0;50;12;4;0.5;6;SchaffersEvaluation;24617;3.648845956625661e-05;7.393421979723911e-05;50.0;0.0
1;0;false;0;50;12;4;0.5;6;KatsuuraEvaluation;13887;1.1908013033778746e-05;3.5669447620611204e-05;50.0;0.0
1;0;false;0;50;12;4;0.5;12;SchaffersEvaluation;26274;2.4426392480555237e-05;6.649851065161587e-05;50.0;0.0
1;0;false;0;50;12;4;0.5;12;KatsuuraEvaluation;14114;1.1967379824075864e-08;3.581528775554798e-08;50.0;0.0
1;0;false;0;50;12;4;0.5;24;SchaffersEvaluation;17852;1.4170943170261536e-06;3.52940494352292e-06;50.0;0.0
1;0;false;0;50;12;4;0.5;24;KatsuuraEvaluation;20792;7.308235076379387e-10;1.4901746731504412e-09;50.0;0.0
1;0;false;0;50;12;6;0.5;2;SchaffersEvaluation;6892;3.769883713900434e-06;5.444182979972294e-06;50.0;0.0
1;0;false;0;50;12;6;0.5;2;KatsuuraEvaluation;1246;5.8282842612011515e-08;1.6789177519840096e-07;50.0;0.0
1;0;false;0;50;12;6;0.5;3;SchaffersEvaluation;9040;3.130373385511015e-06;5.954378081707391e-06;50.0;0.0
1;0;false;0;50;12;6;0.5;3;KatsuuraEvaluation;31815;5.822712978596361e-08;1.7114250175412736e-07;50.0;0.0
1;0;false;0;50;12;6;0.5;4;SchaffersEvaluation;25352;7.118429795971223e-05;0.0002108465480585806;50.0;0.0
1;0;false;0;50;12;6;0.5;4;KatsuuraEvaluation;18064;2.965017298802109e-06;8.88848286340185e-06;50.0;0.0
1;0;false;0;50;12;6;0.5;6;SchaffersEvaluation;20998;4.4634463852851196e-05;0.00012766045810307347;50.0;0.0
1;0;false;0;50;12;6;0.5;6;KatsuuraEvaluation;972;9.996837065129311e-08;2.9886568824515823e-07;50.0;0.0
1;0;false;0;50;12;6;0.5;12;SchaffersEvaluation;20185;4.276285003214267e-05;0.00011570500809955438;50.0;0.0
1;0;false;0;50;12;6;0.5;12;KatsuuraEvaluation;6302;8.763964857894702e-07;2.424260970511129e-06;50.0;0.0
1;0;false;0;50;12;6;0.5;24;SchaffersEvaluation;24114;6.83946688791479e-07;1.3099650784908195e-06;50.0;0.0
1;0;false;0;50;12;6;0.5;24;KatsuuraEvaluation;9100;1.222543796783087e-05;3.66341084157527e-05;50.0;0.0
1;0;false;0;50;12;12;0.5;2;SchaffersEvaluation;5644;9.05084829230596e-06;2.0620809906343575e-05;50.0;0.0
1;0;false;0;50;12;12;0.5;2;KatsuuraEvaluation;6475;8.338094499949932e-08;1.703633664206532e-07;50.0;0.0
1;0;false;0;50;12;12;0.5;3;SchaffersEvaluation;22218;2.315861481810912e-05;6.41281063156424e-05;50.0;0.0
1;0;false;0;50;12;12;0.5;3;KatsuuraEvaluation;5568;4.128505507491601e-07;9.733824072416878e-07;50.0;0.0
1;0;false;0;50;12;12;0.5;4;SchaffersEvaluation;23698;3.951224967175349e-06;1.1072732282303792e-05;50.0;0.0
1;0;false;0;50;12;12;0.5;4;KatsuuraEvaluation;29397;1.271471803806976e-07;3.1941226679493766e-07;50.0;0.0
1;0;false;0;50;12;12;0.5;6;SchaffersEvaluation;19233;0.0002939195851980047;0.0008567456188818417;50.0;0.0
1;0;false;0;50;12;12;0.5;6;KatsuuraEvaluation;22776;1.2020825757256373e-06;3.6028007348740253e-06;50.0;0.0
1;0;false;0;50;12;12;0.5;12;SchaffersEvaluation;7515;0.0002737442225697427;0.0008139528719046696;50.0;0.0
1;0;false;0;50;12;12;0.5;12;KatsuuraEvaluation;24011;1.1582473277027744e-06;3.4721619115358796e-06;50.0;0.0
1;0;false;0;50;12;12;0.5;24;SchaffersEvaluation;30501;3.8203147609850795e-05;7.383498268364106e-05;50.0;0.0
1;0;false;0;50;12;12;0.5;24;KatsuuraEvaluation;5118;3.278354269814014e-12;6.487437651261402e-12;50.0;0.0
1;0;false;0;50;24;2;0.5;2;SchaffersEvaluation;16369;7.786321358021829e-06;1.8289406216727143e-05;50.0;0.0
1;0;false;0;50;24;2;0.5;2;KatsuuraEvaluation;23218;1.5807580552547957e-07;4.031196866404532e-07;50.0;0.0
1;0;false;0;50;24;2;0.5;3;SchaffersEvaluation;9764;1.6384198127180668e-05;3.480144816871859e-05;50.0;0.0
1;0;false;0;50;24;2;0.5;3;KatsuuraEvaluation;11378;4.9287210185764436e-09;1.2583412993600694e-08;50.0;0.0
1;0;false;0;50;24;2;0.5;4;SchaffersEvaluation;28363;5.702558592957716e-06;1.0847068275886309e-05;50.0;0.0
1;0;false;0;50;24;2;0.5;4;KatsuuraEvaluation;17760;4.3227008059056176e-07;1.22188853025479e-06;50.0;0.0
1;0;false;0;50;24;2;0.5;6;SchaffersEvaluation;31669;4.178403071276636e-06;7.170184940801575e-06;50.0;0.0
1;0;false;0;50;24;2;0.5;6;KatsuuraEvaluation;8273;2.600972597989367e-06;7.658163700125777e-06;50.0;0.0
1;0;false;0;50;24;2;0.5;12;SchaffersEvaluation;29946;0.00031343196422599595;0.0008021220993294638;50.0;0.0
1;0;false;0;50;24;2;0.5;12;KatsuuraEvaluation;19836;3.790902840327523e-09;6.861459908959133e-09;50.0;0.0
1;0;false;0;50;24;2;0.5;24;SchaffersEvaluation;1065;1.75865200391178e-05;3.6460185257415114e-05;50.0;0.0
1;0;false;0;50;24;2;0.5;24;KatsuuraEvaluation;8728;9.680730220745681e-10;2.2139065613610333e-09;50.0;0.0
1;0;false;0;50;24;3;0.5;2;SchaffersEvaluation;24968;9.839725212625588e-07;1.7155036827721613e-06;50.0;0.0
1;0;false;0;50;24;3;0.5;2;KatsuuraEvaluation;9675;3.185140899622045e-05;9.53116579861035e-05;50.0;0.0
1;0;false;0;50;24;3;0.5;3;SchaffersEvaluation;17245;0.0001926012938588717;0.0003310761599613453;50.0;0.0
1;0;false;0;50;24;3;0.5;3;KatsuuraEvaluation;9315;3.739356395537509e-08;1.1161706831399212e-07;50.0;0.0
1;0;false;0;50;24;3;0.5;4;SchaffersEvaluation;23567;0.0002170790513442958;0.0005391327347153439;50.0;0.0
1;0;false;0;50;24;3;0.5;4;KatsuuraEvaluation;22067;1.4246046105929114e-07;3.902097853439616e-07;50.0;0.0
1;0;false;0;50;24;3;0.5;6;SchaffersEvaluation;17900;3.05888761026116e-06;7.63978728421323e-06;50.0;0.0
1;0;false;0;50;24;3;0.5;6;KatsuuraEvaluation;13875;4.043723797129365e-06;1.2067817098964546e-05;50.0;0.0
1;0;false;0;50;24;3;0.5;12;SchaffersEvaluation;26228;0.00026119438792535424;0.0007027741319832364;50.0;0.0
1;0;false;0;50;24;3;0.5;12;KatsuuraEvaluation;14758;6.760622660706059e-10;1.4920969287356956e-09;50.0;0.0
1;0;false;0;50;24;3;0.5;24;SchaffersEvaluation;3752;0.00040786800489207435;0.0009954708540311932;50.0;0.0
1;0;false;0;50;24;3;0.5;24;KatsuuraEvaluation;26222;1.424359791372075e-09;2.517165327175919e-09;50.0;0.0
1;0;false;0;50;24;4;0.5;2;SchaffersEvaluation;5189;0.00042826514102859884;0.0011469211948952627;50.0;0.0
1;0;false;0;50;24;4;0.5;2;KatsuuraEvaluation;24454;2.4310849216106398e-06;7.281770998439734e-06;50.0;0.0
1;0;false;0;50;24;4;0.5;3;SchaffersEvaluation;8412;5.83500060862941e-05;0.00016779295099936446;50.0;0.0
1;0;false;0;50;24;4;0.5;3;KatsuuraEvaluation;20529;3.273041460606231e-05;9.81906185811889e-05;50.0;0.0
1;0;false;0;50;24;4;0.5;4;SchaffersEvaluation;29558;3.3854061003233855e-05;6.655832024247312e-05;50.0;0.0
1;0;false;0;50;24;4;0.5;4;KatsuuraEvaluation;25880;1.0215529140600813e-08;2.1300844005408282e-08;50.0;0.0
1;0;false;0;50;24;4;0.5;6;SchaffersEvaluation;9030;7.547874088461113e-05;0.00022413949480506906;50.0;0.0
1;0;false;0;50;24;4;0.5;6;KatsuuraEvaluation;18287;7.425424769302986e-08;1.411836765683456e-07;50.0;0.0
1;0;false;0;50;24;4;0.5;12;SchaffersEvaluation;27708;0.0001438357293666432;0.000414380895829649;50.0;0.0
1;0;false;0;50;24;4;0.5;12;KatsuuraEvaluation;23680;1.308181515453355e-07;3.296466141310481e-07;50.0;0.0
1;0;false;0;50;24;4;0.5;24;SchaffersEvaluation;9467;1.28989970590231e-05;2.72775761588368e-05;50.0;0.0
1;0;false;0;50;24;4;0.5;24;KatsuuraEvaluation;2729;1.6783522757434196e-07;5.023820609821086e-07;50.0;0.0
1;0;false;0;50;24;6;0.5;2;SchaffersEvaluation;9172;6.765747218977348e-06;1.4162264053730395e-05;50.0;0.0
1;0;false;0;50;24;6;0.5;2;KatsuuraEvaluation;25170;4.671542752486733e-06;1.3871765804181953e-05;50.0;0.0
1;0;false;0;50;24;6;0.5;3;SchaffersEvaluation;8019;0.00011144861346999511;0.00021292874643933168;50.0;0.0
1;0;false;0;50;24;6;0.5;3;KatsuuraEvaluation;10821;6.821973373219706e-06;2.0465835923971104e-05;50.0;0.0
1;0;false;0;50;24;6;0.5;4;SchaffersEvaluation;13237;7.799439239524277e-06;2.203698156009192e-05;50.0;0.0
1;0;false;0;50;24;6;0.5;4;KatsuuraEvaluation;22916;0.00011593140577233483;0.00034775632992709927;50.0;0.0
1;0;false;0;50;24;6;0.5;6;SchaffersEvaluation;16236;5.604052376566257e-05;0.00013023720385362604;50.0;0.0
1;0;false;0;50;24;6;0.5;6;KatsuuraEvaluation;18470;2.886326641816939e-07;7.388139547932713e-07;50.0;0.0
1;0;false;0;50;24;6;0.5;12;SchaffersEvaluation;29641;3.4008537524734045e-06;8.082311500639437e-06;50.0;0.0
1;0;false;0;50;24;6;0.5;12;KatsuuraEvaluation;4303;1.5295212601029215e-08;4.379002008362344e-08;50.0;0.0
1;0;false;0;50;24;6;0.5;24;SchaffersEvaluation;13232;7.764428279776178e-06;2.204905910981169e-05;50.0;0.0
1;0;false;0;50;24;6;0.5;24;KatsuuraEvaluation;2852;5.319761123319644e-08;1.582027880526361e-07;50.0;0.0
1;0;false;0;50;24;12;0.5;2;SchaffersEvaluation;12818;9.112057109741904e-05;0.00021908290530832519;50.0;0.0
1;0;false;0;50;24;12;0.5;2;KatsuuraEvaluation;15017;1.3055073584907566e-08;2.7648104081246706e-08;50.0;0.0
1;0;false;0;50;24;12;0.5;3;SchaffersEvaluation;11779;2.4626666915929062e-05;4.528783712826083e-05;50.0;0.0
1;0;false;0;50;24;12;0.5;3;KatsuuraEvaluation;15014;1.2892835725284002e-08;2.77193792516148e-08;50.0;0.0
