island_count;epoch_size;fitness_sharing;sigma;migration_size;population_size;parent_count;arity;recombination_p;k;evaluationName;seed;MBF;stdBF;meanConv;stdConv
1;0;false;0;0;400;3;3;1.0;2;KatsuuraEvaluation;21076;0.04635151963939331;0.058591973847306855;46301.2;25644.995238057658
1;0;false;0;0;400;3;3;1.0;3;SchaffersEvaluation;16081;5.029567821669618;2.0466362971423018;41681.2;29865.130312121524
1;0;false;0;0;400;3;3;1.0;3;KatsuuraEvaluation;13912;0.03701780579681553;0.03202606193253366;49111.3;25585.235480839332
1;0;false;0;0;400;3;3;1.0;6;SchaffersEvaluation;17262;6.87449584550045;1.7053931381221672;21000.7;14327.255850650536
1;0;false;0;0;400;3;3;1.0;6;KatsuuraEvaluation;24294;0.03176274216198989;0.04259066420444747;48861.1;31618.09084511587
1;0;false;0;0;400;3;3;1.0;12;SchaffersEvaluation;7079;5.031879280880416;2.4418086284568283;27190.9;22274.181885986294
1;0;false;0;0;400;3;3;1.0;12;KatsuuraEvaluation;4839;0.008229076470447478;0.0061964356823618364;45840.7;22593.685494181776
1;0;false;0;0;400;3;3;1.0;24;SchaffersEvaluation;24746;4.62681720004644;2.888306018794296;23861.5;26496.64470173535
1;0;false;0;0;400;3;3;1.0;24;KatsuuraEvaluation;10883;0.10358659898458297;0.2513851099878614;39990.7;29644.21553372597
1;0;false;0;0;400;4;2;1.0;2;SchaffersEvaluation;172;4.951096644775303;2.0235807479130803;45670.0;28111.03164239975
1;0;false;0;0;400;4;2;1.0;2;KatsuuraEvaluation;15652;0.02569717699813968;0.03324558942152337;42760.0;23796.3106384162
1;0;false;0;0;400;4;2;1.0;3;SchaffersEvaluation;16636;5.643527637207993;2.700338064648469;24130.0;24302.265326508143
1;0;false;0;0;400;4;2;1.0;3;KatsuuraEvaluation;22117;0.025110424270525133;0.025789813924942423;50430.0;26198.28429496863
1;0;false;0;0;400;4;2;1.0;6;SchaffersEvaluation;8621;6.136411719382407;2.224498506509604;42530.0;28617.933188824103
1;0;false;0;0;400;4;2;1.0;6;KatsuuraEvaluation;31917;0.02492597814074511;0.029053047967739415;39140.0;27220.918426827557
1;0;false;0;0;400;4;2;1.0;12;SchaffersEvaluation;11116;5.334554096448673;2.7904174614507307;34400.0;23028.026402625128
1;0;false;0;0;400;4;2;1.0;12;KatsuuraEvaluation;13444;0.018847809876233624;0.012032977342731649;52660.0;30210.799393594338
1;0;false;0;0;400;4;2;1.0;24;SchaffersEvaluation;8216;4.910221204211952;2.472583878753303;25500.0;25495.37212907472
1;0;false;0;0;400;4;2;1.0;24;KatsuuraEvaluation;11292;0.009885459439391018;0.007869281671780306;60600.0;23921.20398307744
1;0;false;0;0;400;4;4;1.0;2;SchaffersEvaluation;9708;5.1887708287362235;1.663547935517281;27410.0;17682.89851805976
1;0;false;0;0;400;4;4;1.0;2;KatsuuraEvaluation;21285;0.01788432915286255;0.02673416750721843;53130.0;18633.95019849522
1;0;false;0;0;400;4;4;1.0;3;SchaffersEvaluation;4045;6.342580183807131;2.543646395993024;25010.0;27091.195986888433
1;0;false;0;0;400;4;4;1.0;3;KatsuuraEvaluation;1140;0.061580477639685806;0.10906915695278029;33440.0;19104.09380211477
1;0;false;0;0;400;4;4;1.0;6;SchaffersEvaluation;29139;6.239146920671509;3.1108174193236477;32940.0;24570.600318266544
1;0;false;0;0;400;4;4;1.0;6;KatsuuraEvaluation;24771;0.018197384598254162;0.012602985542244859;39650.0;31468.786122124253
1;0;false;0;0;400;4;4;1.0;12;SchaffersEvaluation;8127;5.776936793270027;2.8727949214834556;21490.0;20765.04033225074
1;0;false;0;0;400;4;4;1.0;12;KatsuuraEvaluation;16008;0.0424589963221475;0.03371351740409027;39940.0;29198.602706294012
1;0;false;0;0;400;4;4;1.0;24;SchaffersEvaluation;28082;5.516476578264189;2.109000014296405;31850.0;26294.45759090687
1;0;false;0;0;400;4;4;1.0;24;KatsuuraEvaluation;17935;0.027395495104861216;0.03487562439476931;37970.0;15749.796824086336
1;0;false;0;0;400;6;2;1.0;2;SchaffersEvaluation;17094;6.996285987790918;1.1931185543105247;33342.4;24609.84947211177
1;0;false;0;0;400;6;2;1.0;2;KatsuuraEvaluation;24347;0.027716992839048916;0.028028687828994755;41681.8;25707.031620939822
1;0;false;0;0;400;6;2;1.0;3;SchaffersEvaluation;12698;6.444251870289027;2.7937454642389388;34592.2;27933.41844386397
1;0;false;0;0;400;6;2;1.0;3;KatsuuraEvaluation;31667;0.026720368096061337;0.029523374989486373;68011.6;22121.1570547293
1;0;false;0;0;400;6;2;1.0;6;SchaffersEvaluation;16418;5.312422423094839;2.6977190466354637;21652.6;15086.632574567459
1;0;false;0;0;400;6;2;1.0;6;KatsuuraEvaluation;32288;0.04841047710711052;0.05976296893350301;53882.8;25942.990470645436
1;0;false;0;0;400;6;2;1.0;12;SchaffersEvaluation;8980;5.698684461609863;2.39972644984299;37462.6;22547.853344387353
1;0;false;0;0;400;6;2;1.0;12;KatsuuraEvaluation;596;0.02560835336558983;0.020425777775587312;41522.8;30777.530286882997
1;0;false;0;0;400;6;2;1.0;24;SchaffersEvaluation;17179;6.3904028765417396;2.178836052632782;25552.0;19018.87226940651
1;0;false;0;0;400;6;2;1.0;24;KatsuuraEvaluation;16794;0.03965185605765624;0.07183723947201431;52752.4;30485.33979210335
1;0;false;0;0;400;6;3;1.0;2;SchaffersEvaluation;7486;6.2016808402495895;2.4241709077253355;34022.2;23261.257772528126
1;0;false;0;0;400;6;3;1.0;2;KatsuuraEvaluation;26573;0.012661621756578586;0.010929226395076989;26462.2;12808.362063901848
1;0;false;0;0;400;6;3;1.0;3;SchaffersEvaluation;14307;7.106642301586045;1.375710729154848;36901.6;30460.256109231912
1;0;false;0;0;400;6;3;1.0;3;KatsuuraEvaluation;10366;0.05398560963009151;0.06394792249516269;48722.8;29487.206882985713
1;0;false;0;0;400;6;3;1.0;6;SchaffersEvaluation;6458;6.032413372578342;2.209474042384925;37901.2;27092.28824887259
1;0;false;0;0;400;6;3;1.0;6;KatsuuraEvaluation;10399;0.02320275586506466;0.014767313138215846;40922.2;16109.989284912635
1;0;false;0;0;400;6;3;1.0;12;SchaffersEvaluation;17718;5.62562922853955;2.6653333482346486;16702.0;10249.62247109619
1;0;false;0;0;400;6;3;1.0;12;KatsuuraEvaluation;28500;0.037868241708305286;0.051500172253933225;31502.2;24479.04498872454
1;0;false;0;0;400;6;3;1.0;24;SchaffersEvaluation;6613;5.460436006923504;2.328987031268342;22832.2;21508.14938482621
1;0;false;0;0;400;6;3;1.0;24;KatsuuraEvaluation;2515;0.013494959321216147;0.012396557503860673;42232.6;32291.077183023797
1;0;false;0;0;400;6;6;1.0;2;SchaffersEvaluation;31180;7.035065083448511;2.0153666515378332;35212.0;23468.60588957086
1;0;false;0;0;400;6;6;1.0;2;KatsuuraEvaluation;23512;0.039044136982111934;0.09286848581145525;50762.8;28021.819829554253
1;0;false;0;0;400;6;6;1.0;3;SchaffersEvaluation;20910;7.948082917217991;1.3975021000808294;16871.8;10477.126073499354
1;0;false;0;0;400;6;6;1.0;3;KatsuuraEvaluation;4951;0.010320146768534929;0.008779610622160513;46291.0;28788.48385379126
1;0;false;0;0;400;6;6;1.0;6;SchaffersEvaluation;2952;7.055158147863506;1.66687827083285;17992.0;17776.691008171347
1;0;false;0;0;400;6;6;1.0;6;KatsuuraEvaluation;5376;0.017232057016637898;0.02313329244662767;57302.2;18018.503899047777
1;0;false;0;0;400;6;6;1.0;12;SchaffersEvaluation;26614;6.535502962485102;2.434855041200111;16412.2;15517.291605173888
1;0;false;0;0;400;6;6;1.0;12;KatsuuraEvaluation;18691;0.14290819094174745;0.19803208365707548;59152.0;33808.206447547615
1;0;false;0;0;400;6;6;1.0;24;SchaffersEvaluation;19140;5.50198819429904;2.8435585196991093;25301.8;15699.563139144986
1;0;false;0;0;400;6;6;1.0;24;KatsuuraEvaluation;10382;0.014796122378838473;0.016586440995793542;47182.6;31580.289840975176
1;0;false;0;0;400;12;2;1.0;2;SchaffersEvaluation;12937;6.442796436687094;2.296481999403031;34925.2;19360.003144627844
1;0;false;0;0;400;12;2;1.0;2;KatsuuraEvaluation;18206;0.012386909461580877;0.012417402110699402;43782.4;25763.200621040858
1;0;false;0;0;400;12;2;1.0;3;SchaffersEvaluation;22485;6.173139958761871;1.9190821657527728;22234.0;15549.262027504714
1;0;false;0;0;400;12;2;1.0;3;KatsuuraEvaluation;3227;0.06919054061857469;0.07450946362696505;62492.8;28166.533435266756
1;0;false;0;0;400;12;2;1.0;6;SchaffersEvaluation;32329;5.965611521718626;2.2370004405366886;40613.2;29692.77024731778
1;0;false;0;0;400;12;2;1.0;6;KatsuuraEvaluation;6284;0.013626895968491379;0.009216857434192609;55705.6;25490.15516312131
1;0;false;0;0;400;12;2;1.0;12;SchaffersEvaluation;20361;5.777099525546084;2.226215593251595;26832.4;17992.052685560924
1;0;false;0;0;400;12;2;1.0;12;KatsuuraEvaluation;8809;0.049558383423379024;0.06748884262754525;58534.0;27211.609831099668
1;0;false;0;0;400;12;2;1.0;24;SchaffersEvaluation;23782;5.236236333713613;2.3156589399375225;26314.0;23256.999514124775
1;0;false;0;0;400;12;2;1.0;24;KatsuuraEvaluation;7083;0.02295052683865513;0.040417987889653055;48775.6;21387.79565640181
1;0;false;0;0;400;12;3;1.0;2;SchaffersEvaluation;21551;6.338200288260497;1.6761109192312977;29353.6;19559.32474908068
1;0;false;0;0;400;12;3;1.0;2;KatsuuraEvaluation;21619;0.022432433359839323;0.0241333973523344;50123.2;28079.450866425435
1;0;false;0;0;400;12;3;1.0;3;SchaffersEvaluation;12273;7.229138557942328;1.7307941725939817;34465.6;29827.55870399051
1;0;false;0;0;400;12;3;1.0;3;KatsuuraEvaluation;2465;0.03318334425048016;0.05080342055570964;28244.8;19022.467373082807
1;0;false;0;0;400;12;3;1.0;6;SchaffersEvaluation;28389;6.338540147093751;1.910278412204476;27144.4;23041.39873879188
1;0;false;0;0;400;12;3;1.0;6;KatsuuraEvaluation;7949;0.013176071713698116;0.009843765185817128;48883.6;25621.29723179527
1;0;false;0;0;400;12;3;1.0;12;SchaffersEvaluation;30411;6.128610289232128;1.5806798805097475;24215.2;21087.827905215843
1;0;false;0;0;400;12;3;1.0;12;KatsuuraEvaluation;12299;0.015045788041126936;0.011620427351740873;69163.6;27952.558005306062
1;0;false;0;0;400;12;3;1.0;24;SchaffersEvaluation;30398;5.092659789171778;2.2329326848463826;26554.0;21427.015489796988
1;0;false;0;0;400;12;3;1.0;24;KatsuuraEvaluation;17529;0.015555278702084504;0.010979734707002984;49634.8;32188.268374673404
1;0;false;0;0;400;12;4;1.0;2;SchaffersEvaluation;20398;6.789643844440201;1.8912496132477277;33616.0;24879.964372964845
1;0;false;0;0;400;12;4;1.0;2;KatsuuraEvaluation;18667;0.013242754170287183;0.016417995082293142;46974.4;20796.274066284084
1;0;false;0;0;400;12;4;1.0;3;SchaffersEvaluation;5089;7.4504130297502895;1.7205950587923866;33133.6;14197.097303322254
1;0;false;0;0;400;12;4;1.0;3;KatsuuraEvaluation;10727;0.024446424868645254;0.028191661851875893;46955.2;26366.722772464538
1;0;false;0;0;400;12;4;1.0;6;SchaffersEvaluation;20265;6.590783297412516;1.6102732470482788;23574.4;14956.862580100147
1;0;false;0;0;400;12;4;1.0;6;KatsuuraEvaluation;13299;0.018747918038760716;0.01625298106806965;52374.4;26043.23747616644
1;0;false;0;0;400;12;4;1.0;12;SchaffersEvaluation;23432;6.206086757540071;1.394317857567668;35644.0;29706.007634820267
1;0;false;0;0;400;12;4;1.0;12;KatsuuraEvaluation;12520;0.029681394406149586;0.03046315899358441;55204.0;25483.204068562492
1;0;false;0;0;400;12;4;1.0;24;SchaffersEvaluation;8508;6.593132444056613;1.9050647975488955;23854.0;22221.58836807126
1;0;false;0;0;400;12;4;1.0;24;KatsuuraEvaluation;1737;0.015567783439040177;0.012426218585732864;45284.8;26880.706169295478
1;0;false;0;0;400;12;6;1.0;2;SchaffersEvaluation;14609;6.513612614886069;2.3057384656023956;30095.2;29748.1666151042
1;0;false;0;0;400;12;6;1.0;2;KatsuuraEvaluation;3240;0.01522110540617407;0.016340145231537782;64205.2;29105.010100668234
1;0;false;0;0;400;12;6;1.0;3;SchaffersEvaluation;18746;5.89069549443958;1.9197072243322377;51212.8;30053.48250303116
1;0;false;0;0;400;12;6;1.0;3;KatsuuraEvaluation;28643;0.036827823361377125;0.04462961578711658;30535.6;30132.98543191497
1;0;false;0;0;400;12;6;1.0;6;SchaffersEvaluation;27443;4.6773312228334945;2.56046037711387;21724.0;27596.356455155452
1;0;false;0;0;400;12;6;1.0;6;KatsuuraEvaluation;30199;0.014164806655620537;0.014053658169383665;43714.0;23434.674156044926
1;0;false;0;0;400;12;6;1.0;12;SchaffersEvaluation;20455;4.943254765982934;2.7417005687338167;39335.2;31727.04016702472
1;0;false;0;0;400;12;6;1.0;12;KatsuuraEvaluation;30311;0.017368404374097465;0.017690989699405583;43214.8;25356.854950091896
1;0;false;0;0;400;12;6;1.0;24;SchaffersEvaluation;20967;6.495812758502335;1.2195084283459277;35143.6;30442.26075441836
1;0;false;0;0;400;12;6;1.0;24;KatsuuraEvaluation;4904;0.007055011539903658;0.005589742269703105;40012.0;25309.53793335627
1;0;false;0;0;400;12;12;1.0;2;SchaffersEvaluation;29905;7.105619538669986;1.8147326723985762;26513.2;23403.03146517562
1;0;false;0;0;400;12;12;1.0;2;KatsuuraEvaluation;15775;0.04077548255620261;0.056220348735930695;57346.0;24487.381387155303
1;0;false;0;0;400;12;12;1.0;3;SchaffersEvaluation;6084;7.237409500312239;1.3142712861242518;33574.0;27596.972833990327
1;0;false;0;0;400;12;12;1.0;3;KatsuuraEvaluation;17398;0.021745345862017786;0.01215246505868808;52403.2;21390.190484425333
1;0;false;0;0;400;12;12;1.0;6;SchaffersEvaluation;22403;7.001858881669948;2.2317334356729583;25554.4;18158.312450225105
1;0;false;0;0;400;12;12;1.0;6;KatsuuraEvaluation;27270;0.022573794436398942;0.022596984803616094;47813.2;21696.769532812945
1;0;false;0;0;400;12;12;1.0;12;SchaffersEvaluation;30579;7.103627315063551;2.0891554207124527;24172.0;17632.49227987921
1;0;false;0;0;400;12;12;1.0;12;KatsuuraEvaluation;6726;0.03290458699124116;0.06413295283582775;38804.8;33993.13826289064
1;0;false;0;0;400;12;12;1.0;24;SchaffersEvaluation;27879;6.442514645542161;2.7948364468855225;23915.2;20343.16025006931
1;0;false;0;0;400;12;12;1.0;24;KatsuuraEvaluation;21534;0.020198738905794583;0.02635538224451926;64112.8;23064.87482211859
1;0;false;0;0;400;24;2;1.0;2;SchaffersEvaluation;26778;6.513655522777045;1.7688603675673868;40240.0;31358.96977899625
1;0;false;0;0;400;24;2;1.0;2;KatsuuraEvaluation;20141;0.013782960427278038;0.0167962760052205;52667.2;31546.16420676213
1;0;false;0;0;400;24;2;1.0;3;SchaffersEvaluation;30211;8.088651825925412;1.3441209327077812;24930.4;19184.85737867238
1;0;false;0;0;400;24;2;1.0;3;KatsuuraEvaluation;18866;0.02567559894411644;0.033690650323813874;43650.4;27376.347642444925
1;0;false;0;0;400;24;2;1.0;6;SchaffersEvaluation;9677;7.10310484226626;1.678883187585855;31996.0;15862.70100581865
1;0;false;0;0;400;24;2;1.0;6;KatsuuraEvaluation;23358;0.02223707666857997;0.021616876241321692;47903.2;24493.434078544396
1;0;false;0;0;400;24;2;1.0;12;SchaffersEvaluation;25300;6.998122590336576;2.937190827418286;23260.0;15725.019961831527
1;0;false;0;0;400;24;2;1.0;12;KatsuuraEvaluation;17243;0.027782017798414445;0.031013278015148665;45203.2;34117.81248790725
1;0;false;0;0;400;24;2;1.0;24;SchaffersEvaluation;1127;5.198033988055018;2.366477935235599;30541.6;29558.88648511645
1;0;false;0;0;400;24;2;1.0;24;KatsuuraEvaluation;3357;0.016633303085783598;0.022039910868874406;56471.2;26020.509682940494
1;0;false;0;0;400;24;3;1.0;2;SchaffersEvaluation;19308;7.127618332862946;1.6939137296859446;31972.0;21666.73490861048
1;0;false;0;0;400;24;3;1.0;2;KatsuuraEvaluation;12190;0.018607109255044253;0.017017525110986326;47082.4;29292.004326095543
1;0;false;0;0;400;24;3;1.0;3;SchaffersEvaluation;22547;7.8367773351971595;1.6301997087381013;25518.4;16263.251453507075
1;0;false;0;0;400;24;3;1.0;3;KatsuuraEvaluation;14609;0.01965756194964884;0.01938781546593389;66373.6;23722.58982151822
1;0;false;0;0;400;24;3;1.0;6;SchaffersEvaluation;1541;5.4258335499229045;2.5760473928563385;13691.2;7489.952053251075
1;0;false;0;0;400;24;3;1.0;6;KatsuuraEvaluation;17790;0.025573759148751086;0.01823804065899194;50351.2;30320.426477211695
1;0;false;0;0;400;24;3;1.0;12;SchaffersEvaluation;6764;5.301269470700857;2.3391090444297693;33479.2;23728.53929259026
1;0;false;0;0;400;24;3;1.0;12;KatsuuraEvaluation;22423;0.01846218460355123;0.019190179064641374;48844.0;26369.159986620733
1;0;false;0;0;400;24;3;1.0;24;SchaffersEvaluation;25080;5.098045763072809;2.417091766205698;40528.0;27794.957355606788
1;0;false;0;0;400;24;3;1.0;24;KatsuuraEvaluation;327;0.06342986464248442;0.15803038480185358;31129.6;19292.48087312775
1;0;false;0;0;400;24;4;1.0;2;SchaffersEvaluation;30720;7.0580203771917365;1.4050902285019633;42800.8;20544.816011831306
1;0;false;0;0;400;24;4;1.0;2;KatsuuraEvaluation;23259;0.020794099087798213;0.028453246891019322;52852.0;22576.33004719766
1;0;false;0;0;400;24;4;1.0;3;SchaffersEvaluation;26873;6.731548782172547;2.1799929428332803;28592.8;29259.278011598304
1;0;false;0;0;400;24;4;1.0;3;KatsuuraEvaluation;17495;0.034293813851138756;0.04886737516314338;54620.8;35053.86268244914
1;0;false;0;0;400;24;4;1.0;6;SchaffersEvaluation;15511;6.363728954003778;2.543344281875928;32238.4;27529.280946657505
1;0;false;0;0;400;24;4;1.0;6;KatsuuraEvaluation;25962;0.07058456375366882;0.15202448442991695;55712.8;25844.184788071765
1;0;false;0;0;400;24;4;1.0;12;SchaffersEvaluation;11046;6.59470914411939;2.0792709147346744;22722.4;22364.040293292266
1;0;false;0;0;400;24;4;1.0;12;KatsuuraEvaluation;19960;0.013519893622112655;0.012352327833662996;30448.0;25067.592720482753
1;0;false;0;0;400;24;4;1.0;24;SchaffersEvaluation;4071;6.382721724766123;1.9214777289213116;39572.8;29855.870353416263
1;0;false;0;0;400;24;4;1.0;24;KatsuuraEvaluation;3771;0.01987895851449669;0.031383589599706746;46806.4;22671.77552464738
1;0;false;0;0;400;24;6;1.0;2;SchaffersEvaluation;10931;7.816893734430965;1.442139076377616;37940.8;31222.870632919065
1;0;false;0;0;400;24;6;1.0;2;KatsuuraEvaluation;22059;0.04152638155545396;0.08306810856058536;62884.0;23778.856154155103
1;0;false;0;0;400;24;6;1.0;3;SchaffersEvaluation;30012;7.047680966826581;1.3456301248739126;45068.8;26164.975233315243
1;0;false;0;0;400;24;6;1.0;3;KatsuuraEvaluation;19752;0.017100272604138322;0.022114251527429886;55050.4;24174.947442342043
1;0;false;0;0;400;24;6;1.0;6;SchaffersEvaluation;24486;7.103491956163936;2.746389210802379;33990.4;25405.81144226651
1;0;false;0;0;400;24;6;1.0;6;KatsuuraEvaluation;4092;0.04780084430071895;0.09443795189075348;44689.6;27786.18426196731
1;0;false;0;0;400;24;6;1.0;12;SchaffersEvaluation;32512;5.529166569126614;2.6324495032156623;23178.4;19101.938934045414
1;0;false;0;0;400;24;6;1.0;12;KatsuuraEvaluation;18877;0.02193614866387291;0.02671966974808098;49648.0;30223.10194536623
1;0;false;0;0;400;24;6;1.0;24;SchaffersEvaluation;17584;7.0287438108172156;2.0654818771433083;28960.0;17261.15972928818
1;0;false;0;0;400;24;6;1.0;24;KatsuuraEvaluation;11754;0.017131469182498603;0.017361415625031334;45186.4;22186.26892111425
1;0;false;0;0;400;24;12;1.0;2;SchaffersEvaluation;19513;7.813228710584127;0.8988848699795412;41336.8;25331.8290093708
1;0;false;0;0;400;24;12;1.0;2;KatsuuraEvaluation;24787;0.0053498672308008866;0.003341431244923018;48640.0;22045.344978022003
1;0;false;0;0;400;24;12;1.0;3;SchaffersEvaluation;4079;6.703715164252294;1.8357104381756386;22568.8;12416.362597798117
1;0;false;0;0;400;24;12;1.0;3;KatsuuraEvaluation;12486;0.030031013403286354;0.02980789957889037;51719.2;31285.168769882
1;0;false;0;0;400;24;12;1.0;6;SchaffersEvaluation;11889;5.928479883646477;2.681903435686332;42620.8;26148.454993746764
1;0;false;0;0;400;24;12;1.0;6;KatsuuraEvaluation;31789;0.0141429856699667;0.007576417832057694;46000.0;28359.584538564737
1;0;false;0;0;400;24;12;1.0;12;SchaffersEvaluation;2313;7.016137013932889;2.076848033483541;35579.2;18394.833779080473
1;0;false;0;0;400;24;12;1.0;12;KatsuuraEvaluation;11500;0.02229389614126347;0.016257693537282042;44461.6;29042.212378536176
1;0;false;0;0;400;24;12;1.0;24;SchaffersEvaluation;31357;6.321753473084105;2.2571732016970647;19619.2;17630.501279317046
1;0;false;0;0;400;24;12;1.0;24;KatsuuraEvaluation;20367;0.012363057383164927;0.00837353657130449;48719.2;29175.666013991864
1;0;false;0;0;400;24;24;1.0;2;SchaffersEvaluation;2020;7.765819147786732;1.30062350831575;29262.4;19877.350584018986
1;0;false;0;0;400;24;24;1.0;2;KatsuuraEvaluation;31651;0.007310193990093855;0.006369988570798107;64748.8;30128.661320410505
1;0;false;0;0;400;24;24;1.0;3;SchaffersEvaluation;27881;6.562504571691615;2.4653098185086524;39539.2;30558.03013546521
1;0;false;0;0;400;24;24;1.0;3;KatsuuraEvaluation;20783;0.06494367334961039;0.07160408864094073;47423.2;27992.598438873087
1;0;false;0;0;400;24;24;1.0;6;SchaffersEvaluation;3239;6.397714195681482;1.493542075216493;17212.0;12808.021111787722
1;0;false;0;0;400;24;24;1.0;6;KatsuuraEvaluation;7921;0.03818351220431744;0.03938739314171708;53375.2;23996.255827941157
1;0;false;0;0;400;24;24;1.0;12;SchaffersEvaluation;22412;7.307549119536185;1.632171055360294;17761.6;16787.131757390838
1;0;false;0;0;400;24;24;1.0;12;KatsuuraEvaluation;11837;0.04329590179297502;0.06668473867423749;49612.0;25794.405160809583
1;0;false;0;0;400;24;24;1.0;24;SchaffersEvaluation;302;5.754087026548595;1.8787355631845506;44658.4;28812.77806529596
1;0;false;0;0;400;24;24;1.0;24;KatsuuraEvaluation;30509;0.009962254245389792;0.007329395286911853;42668.8;29144.00707109439
1;0;true;0.2;0;50;24;3;1.0;2;SchaffersEvaluation;18634;7.251952724312278;1.0285052436464168;18441.2;13888.532916042646
2;5;true;0.2;2;50;24;3;1.0;2;SchaffersEvaluation;9039;7.213543071102409;1.9005616181095424;17394.8;12190.540306319486
2;15;true;0.2;2;50;24;3;1.0;2;SchaffersEvaluation;6330;7.138364115607684;0.8657446136029063;11231.6;6894.331166980594
2;45;true;0.2;2;50;24;3;1.0;2;SchaffersEvaluation;28091;6.740097877072236;1.6020809610366111;21791.6;11722.8267171361
1;0;true;0.4;0;50;24;3;1.0;2;SchaffersEvaluation;23832;6.3156198836912285;0.8104343812833096;22773.2;21510.662717824383
2;5;true;0.4;2;50;24;3;1.0;2;SchaffersEvaluation;13944;6.81073657579315;0.7426106252852996;14210.0;11380.8445380824
2;15;true;0.4;2;50;24;3;1.0;2;SchaffersEvaluation;30492;6.310202806164466;0.7713121849204765;35752.4;23099.29918936936
2;45;true;0.4;2;50;24;3;1.0;2;SchaffersEvaluation;26117;6.291050709584891;0.7398837952363548;33191.6;18195.373143741792
1;0;true;0.7;0;50;24;3;1.0;2;SchaffersEvaluation;17757;4.937931555693261;0.6586165647508638;28470.8;27001.311541478866
2;5;true;0.7;2;50;24;3;1.0;2;SchaffersEvaluation;8553;5.587888528280149;0.8699650344756742;29310.8;23168.43651522476
2;15;true;0.7;2;50;24;3;1.0;2;SchaffersEvaluation;19201;4.675305661945957;0.9925351761751564;32490.8;27830.551603588454
2;45;true;0.7;2;50;24;3;1.0;2;SchaffersEvaluation;2445;4.357069355741336;0.7489969120593697;21892.4;14380.897129177996
1;0;true;1.0;0;50;24;3;1.0;2;SchaffersEvaluation;21194;3.0020995805660755;0.7643048197215139;31329.2;28161.461427987007
2;5;true;1.0;2;50;24;3;1.0;2;SchaffersEvaluation;18331;4.209238809714586;0.6015235481075373;31221.2;27998.332110324
2;15;true;1.0;2;50;24;3;1.0;2;SchaffersEvaluation;30007;3.149900959590593;0.4840736840055669;23781.2;25507.199096725617
2;45;true;1.0;2;50;24;3;1.0;2;SchaffersEvaluation;9364;3.5774624580861483;1.5708540109920242;26740.4;18110.475218502685
1;0;true;0.2;0;100;24;3;1.0;2;SchaffersEvaluation;21084;7.779071283255142;0.9100896461158553;15762.4;11339.197177931072
2;5;true;0.2;2;100;24;3;1.0;2;SchaffersEvaluation;10656;8.114161527532136;0.8694220160909782;18560.8;8722.161346822242
2;15;true;0.2;2;100;24;3;1.0;2;SchaffersEvaluation;25406;7.88024119896844;0.48945868227881406;16369.6;11728.284334888885
2;45;true;0.2;2;100;24;3;1.0;2;SchaffersEvaluation;29736;8.20565721765561;0.13336063558789138;11588.8;3409.927060803501
4;5;true;0.2;2;100;24;3;1.0;2;SchaffersEvaluation;31774;8.317921352991721;0.8158225064416758;9820.0;2614.061667214452
4;15;true;0.2;2;100;24;3;1.0;2;SchaffersEvaluation;14931;7.692288267442704;0.5262155516317766;27572.8;18589.1675811479
4;45;true;0.2;2;100;24;3;1.0;2;SchaffersEvaluation;7098;8.001261966356157;0.3551244769659042;32226.4;22760.631780335098
1;0;true;0.4;0;100;24;3;1.0;2;SchaffersEvaluation;2808;6.729099196995416;0.19678879780962763;11104.0;9372.258127047078
2;5;true;0.4;2;100;24;3;1.0;2;SchaffersEvaluation;20415;7.262333484365418;0.45134528784998723;21901.6;19827.47533701656
2;15;true;0.4;2;100;24;3;1.0;2;SchaffersEvaluation;23001;6.918440893677415;0.3669159030883603;18268.0;15883.340706539037
2;45;true;0.4;2;100;24;3;1.0;2;SchaffersEvaluation;7210;6.868974287429943;0.43601892498158;26778.4;26554.071579326588
4;5;true;0.4;2;100;24;3;1.0;2;SchaffersEvaluation;7080;7.197154162996243;0.783378287792077;21527.2;17055.105867745297
4;15;true;0.4;2;100;24;3;1.0;2;SchaffersEvaluation;17131;6.520478906231472;0.41171889488590113;37772.8;18871.85500580163
4;45;true;0.4;2;100;24;3;1.0;2;SchaffersEvaluation;17231;6.730472005153428;0.3991985019174202;40751.2;21674.093719461493
1;0;true;0.7;0;100;24;3;1.0;2;SchaffersEvaluation;26779;5.158842167361493;0.47852198001276974;34900.0;24094.207104613342
2;5;true;0.7;2;100;24;3;1.0;2;SchaffersEvaluation;28886;5.629232545288727;0.33877281637775086;43321.6;26550.154331754835
2;15;true;0.7;2;100;24;3;1.0;2;SchaffersEvaluation;20796;5.251950768375762;0.4900060363871541;31007.2;19879.05324103741
2;45;true;0.7;2;100;24;3;1.0;2;SchaffersEvaluation;1818;5.138251779878777;0.5226142081125972;29159.2;14483.202828104011
4;5;true;0.7;2;100;24;3;1.0;2;SchaffersEvaluation;5117;5.96147095312262;0.3210237909787264;23120.8;23423.151132159823
4;15;true;0.7;2;100;24;3;1.0;2;SchaffersEvaluation;5325;5.140354041217481;0.25718073932459423;23581.6;15054.460622685889
4;45;true;0.7;2;100;24;3;1.0;2;SchaffersEvaluation;17938;5.076210250675952;0.3287595098037674;26920.0;22175.236999860903
1;0;true;1.0;0;100;24;3;1.0;2;SchaffersEvaluation;13816;3.3502928911289773;0.27095400397789354;19038.4;17376.61474050685
